volume,ticks,status,open,low,high,cost,close,timestamp,Instrument,Type
5.3,1612396800,ok,0.2345,0.201,0.244,1.23435,0.232,2/3/2021 18:00,BTC-24SEP21-40000-P,P
5.6,1612483200,ok,0.1975,0.1615,0.2195,1.0971,0.214,2/4/2021 18:00,BTC-24SEP21-40000-P,P
0,1612569600,ok,0.214,0.214,0.214,0,0.214,2/5/2021 18:00,BTC-24SEP21-40000-P,P
0.3,1612656000,ok,0.225,0.0315,0.2315,0.0488,0.2315,2/6/2021 18:00,BTC-24SEP21-40000-P,P
0.3,1612742400,ok,0.196,0.02,0.196,0.03985,0.02,2/7/2021 18:00,BTC-24SEP21-40000-P,P
0,1612828800,ok,0.02,0.02,0.02,0,0.02,2/8/2021 18:00,BTC-24SEP21-40000-P,P
0,1612915200,ok,0.02,0.02,0.02,0,0.02,2/9/2021 18:00,BTC-24SEP21-40000-P,P
0,1613001600,ok,0.02,0.02,0.02,0,0.02,2/10/2021 18:00,BTC-24SEP21-40000-P,P
0,1613088000,ok,0.02,0.02,0.02,0,0.02,2/11/2021 18:00,BTC-24SEP21-40000-P,P
0,1613174400,ok,0.02,0.02,0.02,0,0.02,2/12/2021 18:00,BTC-24SEP21-40000-P,P
0,1613260800,ok,0.02,0.02,0.02,0,0.02,2/13/2021 18:00,BTC-24SEP21-40000-P,P
0,1613347200,ok,0.02,0.02,0.02,0,0.02,2/14/2021 18:00,BTC-24SEP21-40000-P,P
0,1613433600,ok,0.02,0.02,0.02,0,0.02,2/15/2021 18:00,BTC-24SEP21-40000-P,P
0.9,1613520000,ok,0.02,0.02,0.02,0.018,0.02,2/16/2021 18:00,BTC-24SEP21-40000-P,P
0,1613606400,ok,0.02,0.02,0.02,0,0.02,2/17/2021 18:00,BTC-24SEP21-40000-P,P
0,1613692800,ok,0.02,0.02,0.02,0,0.02,2/18/2021 18:00,BTC-24SEP21-40000-P,P
0,1613779200,ok,0.02,0.02,0.02,0,0.02,2/19/2021 18:00,BTC-24SEP21-40000-P,P
0,1613865600,ok,0.02,0.02,0.02,0,0.02,2/20/2021 18:00,BTC-24SEP21-40000-P,P
0,1613952000,ok,0.02,0.02,0.02,0,0.02,2/21/2021 18:00,BTC-24SEP21-40000-P,P
0,1614038400,ok,0.02,0.02,0.02,0,0.02,2/22/2021 18:00,BTC-24SEP21-40000-P,P
0,1614124800,ok,0.02,0.02,0.02,0,0.02,2/23/2021 18:00,BTC-24SEP21-40000-P,P
0,1614211200,ok,0.02,0.02,0.02,0,0.02,2/24/2021 18:00,BTC-24SEP21-40000-P,P
0,1614297600,ok,0.02,0.02,0.02,0,0.02,2/25/2021 18:00,BTC-24SEP21-40000-P,P
0,1614384000,ok,0.02,0.02,0.02,0,0.02,2/26/2021 18:00,BTC-24SEP21-40000-P,P
0,1614470400,ok,0.02,0.02,0.02,0,0.02,2/27/2021 18:00,BTC-24SEP21-40000-P,P
7.5,1614556800,ok,0.13,0.126,0.155,1.05625,0.155,2/28/2021 18:00,BTC-24SEP21-40000-P,P
8,1614643200,ok,0.106,0.106,0.176,1.2687,0.1555,3/1/2021 18:00,BTC-24SEP21-40000-P,P
0.7,1614729600,ok,0.2805,0.2795,0.283,0.1968,0.283,3/2/2021 18:00,BTC-24SEP21-40000-P,P
0,1614816000,ok,0.283,0.283,0.283,0,0.283,3/3/2021 18:00,BTC-24SEP21-40000-P,P
2.5,1614902400,ok,0.187,0.1725,0.187,0.46605,0.1725,3/4/2021 18:00,BTC-24SEP21-40000-P,P
33,1614988800,ok,0.1435,0.1435,0.1435,4.7355,0.1435,3/5/2021 18:00,BTC-24SEP21-40000-P,P
6.4,1615075200,ok,0.1445,0.1445,0.1445,0.9248,0.1445,3/6/2021 18:00,BTC-24SEP21-40000-P,P
3.2,1615161600,ok,0.1455,0.1455,0.1455,0.4656,0.1455,3/7/2021 18:00,BTC-24SEP21-40000-P,P
0.7,1615248000,ok,0.145,0.145,0.145,0.1015,0.145,3/8/2021 18:00,BTC-24SEP21-40000-P,P
0.1,1615334400,ok,0.097,0.097,0.097,0.0097,0.097,3/9/2021 18:00,BTC-24SEP21-40000-P,P
19.5,1615420800,ok,0.145,0.095,0.145,2.8225,0.095,3/10/2021 18:00,BTC-24SEP21-40000-P,P
0,1615507200,ok,0.095,0.095,0.095,0,0.095,3/11/2021 18:00,BTC-24SEP21-40000-P,P
0,1615593600,ok,0.095,0.095,0.095,0,0.095,3/12/2021 18:00,BTC-24SEP21-40000-P,P
0,1615680000,ok,0.095,0.095,0.095,0,0.095,3/13/2021 18:00,BTC-24SEP21-40000-P,P
53,1615766400,ok,0.0825,0.0815,0.0945,4.558,0.088,3/14/2021 19:00,BTC-24SEP21-40000-P,P
0,1615852800,ok,0.088,0.088,0.088,0,0.088,3/15/2021 19:00,BTC-24SEP21-40000-P,P
8,1615939200,ok,0.0925,0.0925,0.0925,0.74,0.0925,3/16/2021 19:00,BTC-24SEP21-40000-P,P
0.7,1616025600,ok,0.0765,0.0765,0.0765,0.05355,0.0765,3/17/2021 19:00,BTC-24SEP21-40000-P,P
0.4,1616112000,ok,0.0725,0.069,0.0725,0.0283,0.069,3/18/2021 19:00,BTC-24SEP21-40000-P,P
0,1616198400,ok,0.069,0.069,0.069,0,0.069,3/19/2021 19:00,BTC-24SEP21-40000-P,P
0,1616284800,ok,0.069,0.069,0.069,0,0.069,3/20/2021 19:00,BTC-24SEP21-40000-P,P
4.1,1616371200,ok,0.0955,0.068,0.0955,0.3726,0.0925,3/21/2021 19:00,BTC-24SEP21-40000-P,P
0,1616457600,ok,0.0925,0.0925,0.0925,0,0.0925,3/22/2021 19:00,BTC-24SEP21-40000-P,P
1.7,1616544000,ok,0.112,0.1105,0.1125,0.18955,0.1105,3/23/2021 19:00,BTC-24SEP21-40000-P,P
17,1616630400,ok,0.0835,0.0835,0.147,2.0892,0.108,3/24/2021 19:00,BTC-24SEP21-40000-P,P
5.2,1616716800,ok,0.183,0.13,0.183,0.8682,0.13,3/25/2021 19:00,BTC-24SEP21-40000-P,P
0,1616803200,ok,0.13,0.13,0.13,0,0.13,3/26/2021 19:00,BTC-24SEP21-40000-P,P
0,1616889600,ok,0.13,0.13,0.13,0,0.13,3/27/2021 19:00,BTC-24SEP21-40000-P,P
1.3,1616976000,ok,0.102,0.09,0.125,0.1266,0.091,3/28/2021 19:00,BTC-24SEP21-40000-P,P
10.3,1617062400,ok,0.0785,0.0625,0.283,0.9626,0.1085,3/29/2021 19:00,BTC-24SEP21-40000-P,P
0.1,1617148800,ok,0.1125,0.1125,0.1125,0.01125,0.1125,3/30/2021 19:00,BTC-24SEP21-40000-P,P
29.2,1617235200,ok,0.109,0.104,0.1355,3.3679,0.1355,3/31/2021 19:00,BTC-24SEP21-40000-P,P
25.6,1617321600,ok,0.111,0.0975,0.136,2.88715,0.114,4/1/2021 19:00,BTC-24SEP21-40000-P,P
0,1617408000,ok,0.114,0.114,0.114,0,0.114,4/2/2021 19:00,BTC-24SEP21-40000-P,P
0,1617494400,ok,0.114,0.114,0.114,0,0.114,4/3/2021 19:00,BTC-24SEP21-40000-P,P
0,1617580800,ok,0.114,0.114,0.114,0,0.114,4/4/2021 19:00,BTC-24SEP21-40000-P,P
3.6,1617667200,ok,0.1005,0.0775,0.1015,0.3313,0.0865,4/5/2021 19:00,BTC-24SEP21-40000-P,P
7.9,1617753600,ok,0.135,0.0765,0.135,0.7731,0.097,4/6/2021 19:00,BTC-24SEP21-40000-P,P
0,1617840000,ok,0.097,0.097,0.097,0,0.097,4/7/2021 19:00,BTC-24SEP21-40000-P,P
2.6,1617926400,ok,0.038,0.038,0.052,0.1126,0.0435,4/8/2021 19:00,BTC-24SEP21-40000-P,P
0,1618012800,ok,0.0435,0.0435,0.0435,0,0.0435,4/9/2021 19:00,BTC-24SEP21-40000-P,P
3.8,1618099200,ok,0.033,0.033,0.133,0.3154,0.133,4/10/2021 19:00,BTC-24SEP21-40000-P,P
1.1,1618185600,ok,0.075,0.0735,0.075,0.08235,0.0735,4/11/2021 19:00,BTC-24SEP21-40000-P,P
8,1618272000,ok,0.062,0.0285,0.066,0.345,0.034,4/12/2021 19:00,BTC-24SEP21-40000-P,P
5,1618358400,ok,0.0645,0.041,0.0645,0.275,0.046,4/13/2021 19:00,BTC-24SEP21-40000-P,P
9.4,1618444800,ok,0.063,0.016,0.0685,0.3805,0.048,4/14/2021 19:00,BTC-24SEP21-40000-P,P
0,1618531200,ok,0.048,0.048,0.048,0,0.048,4/15/2021 19:00,BTC-24SEP21-40000-P,P
0,1618617600,ok,0.048,0.048,0.048,0,0.048,4/16/2021 19:00,BTC-24SEP21-40000-P,P
1,1618704000,ok,0.153,0.153,0.153,0.153,0.153,4/17/2021 19:00,BTC-24SEP21-40000-P,P
0.4,1618790400,ok,0.103,0.103,0.103,0.0412,0.103,4/18/2021 19:00,BTC-24SEP21-40000-P,P
147.1,1618876800,ok,0.103,0.043,0.1455,10.68025,0.0735,4/19/2021 19:00,BTC-24SEP21-40000-P,P
10,1618963200,ok,0.1445,0.1445,0.1445,1.445,0.1445,4/20/2021 19:00,BTC-24SEP21-40000-P,P
0,1619049600,ok,0.1445,0.1445,0.1445,0,0.1445,4/21/2021 19:00,BTC-24SEP21-40000-P,P
0,1619136000,ok,0.1445,0.1445,0.1445,0,0.1445,4/22/2021 19:00,BTC-24SEP21-40000-P,P
0,1619222400,ok,0.1445,0.1445,0.1445,0,0.1445,4/23/2021 19:00,BTC-24SEP21-40000-P,P
0.1,1619308800,ok,0.186,0.186,0.186,0.0186,0.186,4/24/2021 19:00,BTC-24SEP21-40000-P,P
0,1619395200,ok,0.186,0.186,0.186,0,0.186,4/25/2021 19:00,BTC-24SEP21-40000-P,P
0,1619481600,ok,0.186,0.186,0.186,0,0.186,4/26/2021 19:00,BTC-24SEP21-40000-P,P
0,1619568000,ok,0.186,0.186,0.186,0,0.186,4/27/2021 19:00,BTC-24SEP21-40000-P,P
0,1619654400,ok,0.186,0.186,0.186,0,0.186,4/28/2021 19:00,BTC-24SEP21-40000-P,P
0,1619740800,ok,0.186,0.186,0.186,0,0.186,4/29/2021 19:00,BTC-24SEP21-40000-P,P
0,1619827200,ok,0.186,0.186,0.186,0,0.186,4/30/2021 19:00,BTC-24SEP21-40000-P,P
1,1619913600,ok,0.1315,0.1315,0.1415,0.1385,0.1415,5/1/2021 19:00,BTC-24SEP21-40000-P,P
17.5,1620000000,ok,0.133,0.05,0.1365,2.1335,0.05,5/2/2021 19:00,BTC-24SEP21-40000-P,P
10.5,1620086400,ok,0.144,0.1435,0.146,1.5293,0.146,5/3/2021 19:00,BTC-24SEP21-40000-P,P
18.4,1620172800,ok,0.0505,0.0505,0.1425,1.86095,0.14,5/4/2021 19:00,BTC-24SEP21-40000-P,P
11.9,1620259200,ok,0.05,0.01,0.144,1.52915,0.1425,5/5/2021 19:00,BTC-24SEP21-40000-P,P
76.2,1620345600,ok,0.011,0.011,0.1375,4.9641,0.1375,5/6/2021 19:00,BTC-24SEP21-40000-P,P
0.3,1620432000,ok,0.1315,0.1315,0.1315,0.03945,0.1315,5/7/2021 19:00,BTC-24SEP21-40000-P,P
0,1620518400,ok,0.1315,0.1315,0.1315,0,0.1315,5/8/2021 19:00,BTC-24SEP21-40000-P,P
3.4,1620604800,ok,0.035,0.008,0.052,0.0763,0.008,5/9/2021 19:00,BTC-24SEP21-40000-P,P
0,1620691200,ok,0.008,0.008,0.008,0,0.008,5/10/2021 19:00,BTC-24SEP21-40000-P,P
0,1620777600,ok,0.008,0.008,0.008,0,0.008,5/11/2021 19:00,BTC-24SEP21-40000-P,P
0,1620864000,ok,0.008,0.008,0.008,0,0.008,5/12/2021 19:00,BTC-24SEP21-40000-P,P
0,1620950400,ok,0.008,0.008,0.008,0,0.008,5/13/2021 19:00,BTC-24SEP21-40000-P,P
0,1621036800,ok,0.008,0.008,0.008,0,0.008,5/14/2021 19:00,BTC-24SEP21-40000-P,P
1,1621123200,ok,0.146,0.146,0.146,0.146,0.146,5/15/2021 19:00,BTC-24SEP21-40000-P,P
0.1,1621209600,ok,0.217,0.217,0.217,0.0217,0.217,5/16/2021 19:00,BTC-24SEP21-40000-P,P
2.5,1621296000,ok,0.109,0.109,0.1375,0.3211,0.1375,5/17/2021 19:00,BTC-24SEP21-40000-P,P
7.4,1621382400,ok,0.2305,0.2305,0.2875,1.80775,0.2835,5/18/2021 19:00,BTC-24SEP21-40000-P,P
2.2,1621468800,ok,0.28,0.256,0.4195,0.76105,0.256,5/19/2021 19:00,BTC-24SEP21-40000-P,P
3,1621555200,ok,0.501,0.498,0.501,1.4943,0.498,5/20/2021 19:00,BTC-24SEP21-40000-P,P
0,1621641600,ok,0.498,0.498,0.498,0,0.498,5/21/2021 19:00,BTC-24SEP21-40000-P,P
0,1621728000,ok,0.498,0.498,0.498,0,0.498,5/22/2021 19:00,BTC-24SEP21-40000-P,P
0,1621814400,ok,0.498,0.498,0.498,0,0.498,5/23/2021 19:00,BTC-24SEP21-40000-P,P
0,1621900800,ok,0.498,0.498,0.498,0,0.498,5/24/2021 19:00,BTC-24SEP21-40000-P,P
0,1621987200,ok,0.498,0.498,0.498,0,0.498,5/25/2021 19:00,BTC-24SEP21-40000-P,P
0,1622073600,ok,0.498,0.498,0.498,0,0.498,5/26/2021 19:00,BTC-24SEP21-40000-P,P
0,1622160000,ok,0.498,0.498,0.498,0,0.498,5/27/2021 19:00,BTC-24SEP21-40000-P,P
0,1622246400,ok,0.498,0.498,0.498,0,0.498,5/28/2021 19:00,BTC-24SEP21-40000-P,P
0,1622332800,ok,0.498,0.498,0.498,0,0.498,5/29/2021 19:00,BTC-24SEP21-40000-P,P
0.1,1622419200,ok,0.0895,0.0895,0.0895,0.00895,0.0895,5/30/2021 19:00,BTC-24SEP21-40000-P,P
1,1622505600,ok,0.475,0.475,0.475,0.475,0.475,5/31/2021 19:00,BTC-24SEP21-40000-P,P
0,1622592000,ok,0.475,0.475,0.475,0,0.475,6/1/2021 19:00,BTC-24SEP21-40000-P,P
0,1622678400,ok,0.475,0.475,0.475,0,0.475,6/2/2021 19:00,BTC-24SEP21-40000-P,P
0,1622764800,ok,0.475,0.475,0.475,0,0.475,6/3/2021 19:00,BTC-24SEP21-40000-P,P
0,1622851200,ok,0.475,0.475,0.475,0,0.475,6/4/2021 19:00,BTC-24SEP21-40000-P,P
0,1622937600,ok,0.475,0.475,0.475,0,0.475,6/5/2021 19:00,BTC-24SEP21-40000-P,P
0,1623024000,ok,0.475,0.475,0.475,0,0.475,6/6/2021 19:00,BTC-24SEP21-40000-P,P
0.4,1606867200,ok,0.57,0.565,0.57,0.227,0.565,12/1/2020 18:00,BTC-25JUN21-28000-P,P
0.5,1606953600,ok,0.5055,0.5055,0.5255,0.25825,0.5205,12/2/2020 18:00,BTC-25JUN21-28000-P,P
0.2,1607040000,ok,0.52,0.504,0.52,0.1024,0.504,12/3/2020 18:00,BTC-25JUN21-28000-P,P
0,1607126400,ok,0.504,0.504,0.504,0,0.504,12/4/2020 18:00,BTC-25JUN21-28000-P,P
0,1607212800,ok,0.504,0.504,0.504,0,0.504,12/5/2020 18:00,BTC-25JUN21-28000-P,P
0,1607299200,ok,0.504,0.504,0.504,0,0.504,12/6/2020 18:00,BTC-25JUN21-28000-P,P
0,1607385600,ok,0.504,0.504,0.504,0,0.504,12/7/2020 18:00,BTC-25JUN21-28000-P,P
0,1607472000,ok,0.504,0.504,0.504,0,0.504,12/8/2020 18:00,BTC-25JUN21-28000-P,P
0.1,1607558400,ok,0.586,0.586,0.586,0.0586,0.586,12/9/2020 18:00,BTC-25JUN21-28000-P,P
0,1607644800,ok,0.586,0.586,0.586,0,0.586,12/10/2020 18:00,BTC-25JUN21-28000-P,P
0,1607731200,ok,0.586,0.586,0.586,0,0.586,12/11/2020 18:00,BTC-25JUN21-28000-P,P
0,1607817600,ok,0.586,0.586,0.586,0,0.586,12/12/2020 18:00,BTC-25JUN21-28000-P,P
0.2,1607904000,ok,0.532,0.516,0.532,0.1048,0.516,12/13/2020 18:00,BTC-25JUN21-28000-P,P
0,1607990400,ok,0.516,0.516,0.516,0,0.516,12/14/2020 18:00,BTC-25JUN21-28000-P,P
0,1608076800,ok,0.516,0.516,0.516,0,0.516,12/15/2020 18:00,BTC-25JUN21-28000-P,P
0,1608163200,ok,0.516,0.516,0.516,0,0.516,12/16/2020 18:00,BTC-25JUN21-28000-P,P
0,1608249600,ok,0.516,0.516,0.516,0,0.516,12/17/2020 18:00,BTC-25JUN21-28000-P,P
0,1608336000,ok,0.516,0.516,0.516,0,0.516,12/18/2020 18:00,BTC-25JUN21-28000-P,P
0.1,1608422400,ok,0.4015,0.4015,0.4015,0.04015,0.4015,12/19/2020 18:00,BTC-25JUN21-28000-P,P
1.6,1608508800,ok,0.4095,0.3545,0.4295,0.6226,0.375,12/20/2020 18:00,BTC-25JUN21-28000-P,P
0,1608595200,ok,0.375,0.375,0.375,0,0.375,12/21/2020 18:00,BTC-25JUN21-28000-P,P
1.3,1608681600,ok,0.3515,0.3205,0.3515,0.4346,0.3205,12/22/2020 18:00,BTC-25JUN21-28000-P,P
2.2,1608768000,ok,0.406,0.3335,0.52,0.93275,0.3335,12/23/2020 18:00,BTC-25JUN21-28000-P,P
0,1608854400,ok,0.3335,0.3335,0.3335,0,0.3335,12/24/2020 18:00,BTC-25JUN21-28000-P,P
0,1608940800,ok,0.3335,0.3335,0.3335,0,0.3335,12/25/2020 18:00,BTC-25JUN21-28000-P,P
0,1609027200,ok,0.3335,0.3335,0.3335,0,0.3335,12/26/2020 18:00,BTC-25JUN21-28000-P,P
6.4,1609113600,ok,0.1995,0.143,0.4415,1.56745,0.214,12/27/2020 18:00,BTC-25JUN21-28000-P,P
1.2,1609200000,ok,0.227,0.2235,0.2875,0.31355,0.275,12/28/2020 18:00,BTC-25JUN21-28000-P,P
1.4,1609286400,ok,0.206,0.1015,0.2885,0.33385,0.2885,12/29/2020 18:00,BTC-25JUN21-28000-P,P
0,1609372800,ok,0.2885,0.2885,0.2885,0,0.2885,12/30/2020 18:00,BTC-25JUN21-28000-P,P
0.3,1609459200,ok,0.3215,0.3175,0.3275,0.09665,0.3275,12/31/2020 18:00,BTC-25JUN21-28000-P,P
0,1609545600,ok,0.3275,0.3275,0.3275,0,0.3275,1/1/2021 18:00,BTC-25JUN21-28000-P,P
0,1609632000,ok,0.3275,0.3275,0.3275,0,0.3275,1/2/2021 18:00,BTC-25JUN21-28000-P,P
0,1609718400,ok,0.3275,0.3275,0.3275,0,0.3275,1/3/2021 18:00,BTC-25JUN21-28000-P,P
0.1,1609804800,ok,0.377,0.377,0.377,0.0377,0.377,1/4/2021 18:00,BTC-25JUN21-28000-P,P
2.8,1609891200,ok,0.3175,0.103,0.3175,0.64415,0.255,1/5/2021 18:00,BTC-25JUN21-28000-P,P
3.7,1609977600,ok,0.2455,0.1565,0.247,0.6398,0.192,1/6/2021 18:00,BTC-25JUN21-28000-P,P
21.8,1610064000,ok,0.1725,0.087,0.2835,5.11425,0.2835,1/7/2021 18:00,BTC-25JUN21-28000-P,P
0.4,1610150400,ok,0.055,0.055,0.055,0.022,0.055,1/8/2021 18:00,BTC-25JUN21-28000-P,P
0,1610236800,ok,0.055,0.055,0.055,0,0.055,1/9/2021 18:00,BTC-25JUN21-28000-P,P
3.3,1610323200,ok,0.05,0.0005,0.1485,0.25515,0.1485,1/10/2021 18:00,BTC-25JUN21-28000-P,P
1.8,1610409600,ok,0.0725,0.0725,0.1185,0.1675,0.107,1/11/2021 18:00,BTC-25JUN21-28000-P,P
0.9,1610496000,ok,0.122,0.1165,0.1255,0.10805,0.1255,1/12/2021 18:00,BTC-25JUN21-28000-P,P
0,1610582400,ok,0.1255,0.1255,0.1255,0,0.1255,1/13/2021 18:00,BTC-25JUN21-28000-P,P
0.5,1610668800,ok,0.0675,0.0675,0.0825,0.03645,0.0825,1/14/2021 18:00,BTC-25JUN21-28000-P,P
0,1610755200,ok,0.0825,0.0825,0.0825,0,0.0825,1/15/2021 18:00,BTC-25JUN21-28000-P,P
0,1610841600,ok,0.0825,0.0825,0.0825,0,0.0825,1/16/2021 18:00,BTC-25JUN21-28000-P,P
1,1610928000,ok,0.039,0.039,0.091,0.0703,0.091,1/17/2021 18:00,BTC-25JUN21-28000-P,P
1.7,1611014400,ok,0.069,0.069,0.0925,0.1315,0.0705,1/18/2021 18:00,BTC-25JUN21-28000-P,P
2.8,1611100800,ok,0.072,0.0685,0.119,0.22285,0.119,1/19/2021 18:00,BTC-25JUN21-28000-P,P
0.8,1611187200,ok,0.106,0.101,0.158,0.10115,0.158,1/20/2021 18:00,BTC-25JUN21-28000-P,P
5.2,1611273600,ok,0.285,0.118,0.285,0.9313,0.118,1/21/2021 18:00,BTC-25JUN21-28000-P,P
2.1,1611360000,ok,0.143,0.143,0.143,0.3003,0.143,1/22/2021 18:00,BTC-25JUN21-28000-P,P
0,1611446400,ok,0.143,0.143,0.143,0,0.143,1/23/2021 18:00,BTC-25JUN21-28000-P,P
0,1611532800,ok,0.143,0.143,0.143,0,0.143,1/24/2021 18:00,BTC-25JUN21-28000-P,P
2.4,1611619200,ok,0.385,0.1635,0.385,0.6219,0.164,1/25/2021 18:00,BTC-25JUN21-28000-P,P
2.6,1611705600,ok,0.166,0.1345,0.1735,0.43965,0.1495,1/26/2021 18:00,BTC-25JUN21-28000-P,P
11.5,1611792000,ok,0.1555,0.1355,0.1595,1.6972,0.138,1/27/2021 18:00,BTC-25JUN21-28000-P,P
0.8,1611878400,ok,0.0865,0.072,0.0865,0.06395,0.0825,1/28/2021 18:00,BTC-25JUN21-28000-P,P
0,1611964800,ok,0.0825,0.0825,0.0825,0,0.0825,1/29/2021 18:00,BTC-25JUN21-28000-P,P
0.1,1612051200,ok,0.1555,0.1555,0.1555,0.01555,0.1555,1/30/2021 18:00,BTC-25JUN21-28000-P,P
1,1612137600,ok,0.1145,0.098,0.1145,0.1045,0.098,1/31/2021 18:00,BTC-25JUN21-28000-P,P
8.4,1612224000,ok,0.0985,0.0005,0.131,0.3811,0.1025,2/1/2021 18:00,BTC-25JUN21-28000-P,P
3.9,1612310400,ok,0.101,0.0005,0.101,0.2454,0.0635,2/2/2021 18:00,BTC-25JUN21-28000-P,P
2.4,1612396800,ok,0.0635,0.0535,0.0695,0.1458,0.0605,2/3/2021 18:00,BTC-25JUN21-28000-P,P
7.4,1612483200,ok,0.0675,0.05,0.076,0.43945,0.056,2/4/2021 18:00,BTC-25JUN21-28000-P,P
0,1612569600,ok,0.056,0.056,0.056,0,0.056,2/5/2021 18:00,BTC-25JUN21-28000-P,P
0.2,1612656000,ok,0.0565,0.047,0.0565,0.01035,0.047,2/6/2021 18:00,BTC-25JUN21-28000-P,P
0.2,1612742400,ok,0.0475,0.0465,0.0475,0.0094,0.0465,2/7/2021 18:00,BTC-25JUN21-28000-P,P
2,1612828800,ok,0.0155,0.0155,0.0345,0.0573,0.028,2/8/2021 18:00,BTC-25JUN21-28000-P,P
0,1612915200,ok,0.028,0.028,0.028,0,0.028,2/9/2021 18:00,BTC-25JUN21-28000-P,P
0,1613001600,ok,0.028,0.028,0.028,0,0.028,2/10/2021 18:00,BTC-25JUN21-28000-P,P
0,1613088000,ok,0.028,0.028,0.028,0,0.028,2/11/2021 18:00,BTC-25JUN21-28000-P,P
0,1613174400,ok,0.028,0.028,0.028,0,0.028,2/12/2021 18:00,BTC-25JUN21-28000-P,P
0,1613260800,ok,0.028,0.028,0.028,0,0.028,2/13/2021 18:00,BTC-25JUN21-28000-P,P
0.6,1613347200,ok,0.025,0.023,0.0735,0.01965,0.0735,2/14/2021 18:00,BTC-25JUN21-28000-P,P
0,1613433600,ok,0.0735,0.0735,0.0735,0,0.0735,2/15/2021 18:00,BTC-25JUN21-28000-P,P
2.9,1613520000,ok,0.05,0.0065,0.05,0.03665,0.011,2/16/2021 18:00,BTC-25JUN21-28000-P,P
2.6,1613606400,ok,0.037,0.031,0.068,0.11095,0.068,2/17/2021 18:00,BTC-25JUN21-28000-P,P
0.2,1613692800,ok,0.0335,0.0335,0.0335,0.0067,0.0335,2/18/2021 18:00,BTC-25JUN21-28000-P,P
0,1613779200,ok,0.0335,0.0335,0.0335,0,0.0335,2/19/2021 18:00,BTC-25JUN21-28000-P,P
0,1613865600,ok,0.0335,0.0335,0.0335,0,0.0335,2/20/2021 18:00,BTC-25JUN21-28000-P,P
0.3,1613952000,ok,0.1305,0.121,0.1305,0.03735,0.121,2/21/2021 18:00,BTC-25JUN21-28000-P,P
1.3,1614038400,ok,0.1565,0.0915,0.1565,0.1698,0.141,2/22/2021 18:00,BTC-25JUN21-28000-P,P
3.1,1614124800,ok,0.1365,0.0565,0.1365,0.19575,0.0575,2/23/2021 18:00,BTC-25JUN21-28000-P,P
0,1614211200,ok,0.0575,0.0575,0.0575,0,0.0575,2/24/2021 18:00,BTC-25JUN21-28000-P,P
0,1614297600,ok,0.0575,0.0575,0.0575,0,0.0575,2/25/2021 18:00,BTC-25JUN21-28000-P,P
0,1614384000,ok,0.0575,0.0575,0.0575,0,0.0575,2/26/2021 18:00,BTC-25JUN21-28000-P,P
0,1614470400,ok,0.0575,0.0575,0.0575,0,0.0575,2/27/2021 18:00,BTC-25JUN21-28000-P,P
0,1614556800,ok,0.0575,0.0575,0.0575,0,0.0575,2/28/2021 18:00,BTC-25JUN21-28000-P,P
13.4,1614643200,ok,0.058,0.046,0.058,0.72325,0.0525,3/1/2021 18:00,BTC-25JUN21-28000-P,P
0,1614729600,ok,0.0525,0.0525,0.0525,0,0.0525,3/2/2021 18:00,BTC-25JUN21-28000-P,P
0.3,1614816000,ok,0.079,0.079,0.083,0.0245,0.083,3/3/2021 18:00,BTC-25JUN21-28000-P,P
3.6,1614902400,ok,0.071,0.0595,0.071,0.251,0.0595,3/4/2021 18:00,BTC-25JUN21-28000-P,P
0,1614988800,ok,0.0595,0.0595,0.0595,0,0.0595,3/5/2021 18:00,BTC-25JUN21-28000-P,P
144,1615075200,ok,0.0555,0.0555,0.0615,8.304,0.06,3/6/2021 18:00,BTC-25JUN21-28000-P,P
0,1615161600,ok,0.06,0.06,0.06,0,0.06,3/7/2021 18:00,BTC-25JUN21-28000-P,P
0,1615248000,ok,0.06,0.06,0.06,0,0.06,3/8/2021 18:00,BTC-25JUN21-28000-P,P
0.7,1615334400,ok,0.055,0.0295,0.055,0.03205,0.0295,3/9/2021 18:00,BTC-25JUN21-28000-P,P
3.3,1615420800,ok,0.0005,0.0005,0.028,0.08925,0.028,3/10/2021 18:00,BTC-25JUN21-28000-P,P
0,1615507200,ok,0.028,0.028,0.028,0,0.028,3/11/2021 18:00,BTC-25JUN21-28000-P,P
0,1615593600,ok,0.028,0.028,0.028,0,0.028,3/12/2021 18:00,BTC-25JUN21-28000-P,P
0,1615680000,ok,0.028,0.028,0.028,0,0.028,3/13/2021 18:00,BTC-25JUN21-28000-P,P
4,1615766400,ok,0.0185,0.0185,0.0185,0.074,0.0185,3/14/2021 19:00,BTC-25JUN21-28000-P,P
7,1615852800,ok,0.0145,0.0145,0.0175,0.1075,0.0175,3/15/2021 19:00,BTC-25JUN21-28000-P,P
16,1615939200,ok,0.018,0.018,0.018,0.288,0.018,3/16/2021 19:00,BTC-25JUN21-28000-P,P
6.3,1616025600,ok,0.015,0.015,0.017,0.10355,0.0155,3/17/2021 19:00,BTC-25JUN21-28000-P,P
3,1616112000,ok,0.0085,0.0085,0.02,0.04055,0.0125,3/18/2021 19:00,BTC-25JUN21-28000-P,P
0.1,1616198400,ok,0.0005,0.0005,0.0005,5.00E-05,0.0005,3/19/2021 19:00,BTC-25JUN21-28000-P,P
